procedure,estimate,se,covered,selected_abs_t,rep,seed
Split selection and independent inference,0.06287253546511937,0.1128367416341953,1,0.557199140586188,751,3144166695
Same data selection and inference,-0.21269888520328198,0.0756005287632646,0,2.813457639553382,752,2180040322
Split selection and independent inference,-0.014694443484265175,0.11795017177252956,1,0.12458178961030976,752,2180040322
Same data selection and inference,0.14084647795967842,0.07753793339925495,1,1.8164848066615067,753,805003480
Split selection and independent inference,-0.09475450724950392,0.11256114210404462,1,0.8418047780815751,753,805003480
Same data selection and inference,-0.2071451914661508,0.08879323987650724,0,2.332893717520008,754,2875270148
Split selection and independent inference,0.012012537692647639,0.12440198944633066,1,0.09656226356275494,754,2875270148
Same data selection and inference,-0.2089555829544327,0.07969800540023865,0,2.621842063738862,755,2305450044
Split selection and independent inference,-0.23167680058000215,0.11396124011933355,0,2.03294383544268,755,2305450044
Same data selection and inference,0.251246493822719,0.08548968692105101,0,2.938909976998079,756,1320287102
Split selection and independent inference,-0.028143154148171187,0.11659368362074936,1,0.2413780341627593,756,1320287102
Same data selection and inference,-0.21191583828204355,0.08429906003584446,0,2.5138576656956277,757,4084111648
Split selection and independent inference,-0.1991730557536663,0.11398937206595708,1,1.7472949639411983,757,4084111648
Same data selection and inference,-0.23363929078102252,0.0840442017578378,0,2.7799572831237436,758,3109430072
Split selection and independent inference,0.24696566675990336,0.12197104414718318,0,2.0247893136168322,758,3109430072
Same data selection and inference,-0.1778898124677611,0.08097611852246311,0,2.196818218922332,759,1671098903
Split selection and independent inference,-0.09266384009322524,0.11087868536112538,1,0.835722752226224,759,1671098903
Same data selection and inference,-0.28153368359162095,0.08791868386635793,0,3.202205392650899,760,2225788594
Split selection and independent inference,-0.024765821667063075,0.12151073679908277,1,0.20381591223509082,760,2225788594
Same data selection and inference,0.19873495723409515,0.08145759565582639,0,2.4397351239507192,761,1178172644
Split selection and independent inference,-0.0751364988995283,0.1159971377823789,1,0.6477444214226316,761,1178172644
Same data selection and inference,0.2716989907421007,0.08603759311789691,0,3.1579101750300342,762,4122405694
Split selection and independent inference,-0.14863051492365462,0.12162422957842695,1,1.2220469181086422,762,4122405694
Same data selection and inference,-0.20025343282082833,0.0887406458496092,0,2.256614552481423,763,246898203
Split selection and independent inference,-0.14043272827958192,0.13147391551697402,1,1.0681413703043725,763,246898203
Same data selection and inference,0.15453321981944798,0.08868414007781279,1,1.7425124682255273,764,1333922953
Split selection and independent inference,-0.17224713868436983,0.12398539129572461,1,1.3892534990153267,764,1333922953
Same data selection and inference,0.17232722859193955,0.0907839639695585,1,1.8982122068356035,765,1211629348
Split selection and independent inference,-0.05721329527928533,0.12995080069697781,1,0.4402688938615821,765,1211629348
Same data selection and inference,0.28646128164156537,0.094286808959244,0,3.0381904404611872,766,3151265798
Split selection and independent inference,0.06036392794700132,0.128143763504698,1,0.4710641103091081,766,3151265798
Same data selection and inference,0.19458337514769244,0.08126040334989024,0,2.394565706373094,767,2635357328
Split selection and independent inference,-0.18523989113053554,0.11548984779283505,1,1.6039495650112698,767,2635357328
Same data selection and inference,-0.1758825254132391,0.08571499898646848,0,2.0519457212034156,768,344584876
Split selection and independent inference,-0.036209874608965895,0.11994864165081606,1,0.3018781547720807,768,344584876
Same data selection and inference,0.16080787007610126,0.08164994037428767,0,1.9694793326112598,769,4143138043
Split selection and independent inference,0.07356423772113854,0.12007216001178268,1,0.6126668972551146,769,4143138043
Same data selection and inference,0.19907093441132548,0.09166704727939931,0,2.171673903759126,770,1773518450
Split selection and independent inference,0.05069780869317567,0.129689067781002,1,0.390918136436804,770,1773518450
Same data selection and inference,-0.12632877328194608,0.0857783290951204,1,1.472735300565938,771,2979978642
Split selection and independent inference,-0.0064571709937222485,0.11825841308588812,1,0.05460221243652717,771,2979978642
Same data selection and inference,0.13665267092494157,0.08005412561967751,1,1.7070034787982495,772,3243052575
Split selection and independent inference,-0.1590238997381848,0.11754513320038716,1,1.3528752353114097,772,3243052575
Same data selection and inference,0.14669332498810378,0.08393611936226024,1,1.7476781879203809,773,2639190693
Split selection and independent inference,0.1913407464365805,0.12063997177016875,1,1.5860476725003203,773,2639190693
Same data selection and inference,-0.22642153510373447,0.09284826303238816,0,2.4386189650607903,774,2548285237
Split selection and independent inference,-0.22083761963728493,0.13375146485573944,1,1.6511043065993645,774,2548285237
Same data selection and inference,-0.20815046416561894,0.07849327874220362,0,2.6518253218756462,775,2670429363
Split selection and independent inference,0.06849787601634635,0.11526251593565333,1,0.5942771200186721,775,2670429363
Same data selection and inference,0.2730157627981727,0.08399753045453091,0,3.25028320857552,776,306902839
Split selection and independent inference,0.16954494617312252,0.12027133702413514,1,1.409687049035628,776,306902839
Same data selection and inference,-0.1578462562328411,0.08404083267204714,1,1.8782090944863095,777,2804367991
Split selection and independent inference,0.057805235714701184,0.11574766408420488,1,0.4994073631814172,777,2804367991
Same data selection and inference,-0.17071051517739724,0.07989018983470168,0,2.136814489120743,778,900725507
Split selection and independent inference,-0.004425550068416168,0.1152336388228985,1,0.03840501882629737,778,900725507
Same data selection and inference,-0.18297214215487734,0.08484159604064581,0,2.156632485640879,779,1016340118
Split selection and independent inference,0.12183516673137072,0.12274085234253937,1,0.9926211559241817,779,1016340118
Same data selection and inference,0.2412436281382292,0.08655059570008611,0,2.7873133187226484,780,3408444502
Split selection and independent inference,0.03960801121421862,0.11879740059484788,1,0.3334080629364914,780,3408444502
Same data selection and inference,-0.1620987399817487,0.08008944723920448,0,2.023971266746363,781,2164595078
Split selection and independent inference,-0.10778385139945403,0.10778707164296544,1,0.999970124028213,781,2164595078
Same data selection and inference,-0.14460155636735503,0.085578984992203,1,1.6896853401630028,782,2734320858
Split selection and independent inference,0.0794917349067698,0.12066487761382111,1,0.6587810511122975,782,2734320858
Same data selection and inference,-0.1717385306749526,0.08105066336630337,0,2.118903455469465,783,4172118818
Split selection and independent inference,-0.09676929278361232,0.13037923705497526,1,0.7422139826052895,783,4172118818
Same data selection and inference,-0.19887481224135492,0.08840676966621004,0,2.2495428007632188,784,417695954
Split selection and independent inference,0.01907240607072068,0.11134949637735464,1,0.171284170034194,784,417695954
Same data selection and inference,-0.12306543498076689,0.07651438070386771,1,1.608396145256209,785,3218908877
Split selection and independent inference,-0.14181429498828665,0.11352727258816389,1,1.2491649958220867,785,3218908877
Same data selection and inference,0.22103494289015457,0.09009841441547294,0,2.453261184718423,786,3527778476
Split selection and independent inference,0.07439770163758322,0.13027118019051562,1,0.5710986998719133,786,3527778476
Same data selection and inference,0.1705633618441911,0.08702995543692907,1,1.9598236146150736,787,3152904611
Split selection and independent inference,-0.10210601088697518,0.12191809380094025,1,0.8374967792203764,787,3152904611
Same data selection and inference,-0.14420189361992033,0.07661733033215205,1,1.8821054322145545,788,4012644712
Split selection and independent inference,0.01969054563897341,0.1066886549324072,1,0.18456081999954346,788,4012644712
Same data selection and inference,0.14560983218561702,0.08483082285766946,1,1.716473178975566,789,2133618574
Split selection and independent inference,-0.009220895440658308,0.13112147277645095,1,0.07032330590412919,789,2133618574
Same data selection and inference,-0.12784990120958545,0.0838981658850858,1,1.523870037691882,790,1073668837
Split selection and independent inference,0.16215532226669438,0.11910714794357945,1,1.3614239369034902,790,1073668837
Same data selection and inference,0.2237400704050464,0.09265543086289306,0,2.414753979571105,791,1761515418
Split selection and independent inference,-0.10885650137615793,0.12703803183491091,1,0.8568812016673847,791,1761515418
Same data selection and inference,0.16190554631324072,0.09026702377263138,1,1.7936289416282925,792,936722308
Split selection and independent inference,0.002986255943356516,0.12713911232789388,1,0.02348809810512844,792,936722308
Same data selection and inference,-0.1643943271582381,0.08395479859399575,1,1.9581290159868858,793,3754385629
Split selection and independent inference,-0.05511090877130021,0.11808602847351134,1,0.46670134887009523,793,3754385629
Same data selection and inference,0.1681620204635553,0.08627538769382227,1,1.9491308582736917,794,4293319165
Split selection and independent inference,0.031012514775178655,0.11870753700573798,1,0.2612514382610735,794,4293319165
Same data selection and inference,-0.1868352390758562,0.08191049966654076,0,2.2809681278525473,795,837671123
Split selection and independent inference,-0.04647701017404727,0.11648885888478147,1,0.39898244878523054,795,837671123
Same data selection and inference,0.16981937775249237,0.08367074442508249,0,2.0296147586513476,796,2937172239
Split selection and independent inference,-0.04624808559631061,0.11237266162530293,1,0.41155993750972025,796,2937172239
Same data selection and inference,0.23176723643250896,0.09175061570395097,0,2.5260564700769477,797,1004287071
Split selection and independent inference,-0.10733242158702538,0.12713914216784458,1,0.8442122524731914,797,1004287071
Same data selection and inference,-0.19138880799331742,0.08014596769837454,0,2.3880029587215157,798,1140857508
Split selection and independent inference,-0.0011977925036905017,0.12405408573465199,1,0.009655405516046801,798,1140857508
Same data selection and inference,-0.25256585155886074,0.07888310733530257,0,3.201773612762208,799,4261790988
Split selection and independent inference,-0.08692750374607497,0.11378542730516646,1,0.7639599007080233,799,4261790988
Same data selection and inference,-0.21484252214641827,0.08592190216366088,0,2.500439547266937,800,227266415
Split selection and independent inference,-0.1420515608028662,0.11839446301887241,1,1.1998159135214186,800,227266415
Same data selection and inference,-0.14710872625256377,0.08429908949184628,1,1.74508084416253,801,2282344893
Split selection and independent inference,0.008161338377695641,0.1216742701087027,1,0.06707530170844152,801,2282344893
Same data selection and inference,-0.24091352323030313,0.0889329391082079,0,2.7089346832131005,802,2183281697
Split selection and independent inference,0.17549268390269007,0.13255507543233688,1,1.3239227794960655,802,2183281697
Same data selection and inference,-0.15194896846930148,0.08686240617632299,1,1.7493064624626968,803,48675087
Split selection and independent inference,-0.16423362672149458,0.12891698821770287,1,1.273948678076099,803,48675087
Same data selection and inference,-0.18596217984432445,0.09222454158807603,0,2.0164066596820907,804,3472123166
Split selection and independent inference,-0.16256101141899854,0.1261831902026563,1,1.288293719297457,804,3472123166
Same data selection and inference,0.17242891310577246,0.08050872717091716,0,2.1417418851960237,805,97511690
Split selection and independent inference,0.034823454370224126,0.11933039900306533,1,0.2918238324949336,805,97511690
Same data selection and inference,-0.14284707899558752,0.0844425624102535,1,1.6916478481738044,806,1569038475
Split selection and independent inference,-0.009017114046560195,0.11821494999396973,1,0.07627727328074975,806,1569038475
Same data selection and inference,0.1666577397134679,0.0824161358109182,0,2.022149401614989,807,1430219456
Split selection and independent inference,0.11076631042909493,0.12022168899552402,1,0.9213504763954771,807,1430219456
Same data selection and inference,0.1464176484078251,0.08229527099373134,1,1.779174509541115,808,529292930
Split selection and independent inference,0.06831922483556728,0.11435020042512702,1,0.5974561004840617,808,529292930
Same data selection and inference,0.17643029261306337,0.09777168361632967,1,1.80451318917041,809,2028598208
Split selection and independent inference,-0.06367108743017455,0.14806520307460913,1,0.430020599763005,809,2028598208
Same data selection and inference,-0.2844977651700303,0.08645250723736532,0,3.290798315298235,810,1929036389
Split selection and independent inference,-0.06957913554964926,0.12437371368159764,1,0.5594360214070234,810,1929036389
Same data selection and inference,0.2200439039037694,0.08563693909491807,0,2.569497534934985,811,643412490
Split selection and independent inference,0.226327981933447,0.12875787056390967,1,1.7577797841966318,811,643412490
Same data selection and inference,-0.18544896355514037,0.08132991210689548,0,2.280206122827191,812,2426811068
Split selection and independent inference,-0.051432117284614214,0.11485412816199683,1,0.4478038195725226,812,2426811068
Same data selection and inference,0.22638560020385548,0.08650216613329031,0,2.6171090311775567,813,2449564876
Split selection and independent inference,0.060921452396279434,0.11867204943438737,1,0.5133597396071121,813,2449564876
Same data selection and inference,0.17547527061145843,0.08963141689101535,1,1.9577429064278027,814,4098052827
Split selection and independent inference,-0.033013810276803654,0.12466834578467774,1,0.26481309324360336,814,4098052827
Same data selection and inference,-0.17776283454583228,0.0777162460469024,0,2.287331717470642,815,2936145215
Split selection and independent inference,-0.13959956676134933,0.11534643226019464,1,1.210263412798458,815,2936145215
Same data selection and inference,0.20526114226761807,0.0938667287124527,0,2.186729473617923,816,1032268098
Split selection and independent inference,-0.10120488031256619,0.12828979176578104,1,0.7888771111058951,816,1032268098
Same data selection and inference,0.19519467466690404,0.08121966466113467,0,2.403293284714937,817,246356586
Split selection and independent inference,-0.03376695021135453,0.11692456933852778,1,0.28879259853068356,817,246356586
Same data selection and inference,0.17940378229162068,0.08715171498678174,0,2.058522684479941,818,294974347
Split selection and independent inference,0.11840688049125689,0.13042673431252969,1,0.9078421008957357,818,294974347
Same data selection and inference,0.19819321906450021,0.08908494437662211,0,2.224766715087163,819,763906286
Split selection and independent inference,0.16831572328632677,0.1259162310605627,1,1.3367277742404067,819,763906286
Same data selection and inference,-0.16809692851146044,0.08358469856681927,0,2.011096904023413,820,2126969231
Split selection and independent inference,-0.033355039549799945,0.10955789815323974,1,0.30445125465209194,820,2126969231
Same data selection and inference,0.1571235395954575,0.08726935119702686,1,1.8004435399172587,821,754903936
Split selection and independent inference,0.0636886387673874,0.11749467567990839,1,0.5420555305918272,821,754903936
Same data selection and inference,-0.16031602552234403,0.07996977897142768,0,2.0047076231087644,822,2486630888
Split selection and independent inference,0.18749987693047812,0.11558798820609943,1,1.6221398074353195,822,2486630888
Same data selection and inference,0.21124367843590147,0.08084137878770915,0,2.6130637750579564,823,2493801962
Split selection and independent inference,-0.04878013621007358,0.11516982951019973,1,0.4235496085869736,823,2493801962
Same data selection and inference,-0.2404875197235967,0.08309665913941831,0,2.8940696559185417,824,2485103559
Split selection and independent inference,-0.019390535652724108,0.121631927139545,1,0.15941978482736588,824,2485103559
Same data selection and inference,-0.18556487046176373,0.08841811934542959,0,2.0987199437798916,825,2473641633
Split selection and independent inference,-0.18497987207885733,0.13263726998371209,1,1.3946296700887535,825,2473641633
Same data selection and inference,-0.2222053014023408,0.08217190646178889,0,2.704151710361855,826,3676037605
Split selection and independent inference,0.05535640467209219,0.11729164961655456,1,0.4719552061298589,826,3676037605
Same data selection and inference,-0.2341536264005074,0.0844813531527645,0,2.7716604630739763,827,428615590
Split selection and independent inference,0.058111221502616016,0.11682499379434222,1,0.49742113922055536,827,428615590
Same data selection and inference,-0.19099065251158812,0.07664222064372528,0,2.4919770187690222,828,1594905809
Split selection and independent inference,0.07523751987230728,0.11420548916417106,1,0.658790750102676,828,1594905809
Same data selection and inference,-0.211240673327612,0.08500155396456056,0,2.4851389589381383,829,2948414737
Split selection and independent inference,-0.06996936141455583,0.11571334968419825,1,0.6046783850395336,829,2948414737
Same data selection and inference,0.18099636408196418,0.07892980705050928,0,2.2931307049330525,830,2558075570
Split selection and independent inference,-0.02166540003082792,0.12035404683559331,1,0.18001388902546342,830,2558075570
Same data selection and inference,-0.2636819721771733,0.09279370860022962,0,2.8415932087934768,831,636507159
Split selection and independent inference,-0.24860713557508346,0.1387988595135225,1,1.791132408770714,831,636507159
Same data selection and inference,-0.18257788559670057,0.07804305316893341,0,2.3394508310879276,832,3393608159
Split selection and independent inference,-0.022357971710431822,0.11926844922337466,1,0.18745923046721416,832,3393608159
Same data selection and inference,0.17128670249928762,0.08866943651714874,1,1.9317445698006734,833,1860207320
Split selection and independent inference,0.11521091739128102,0.12146205321680571,1,0.9485342486812187,833,1860207320
Same data selection and inference,-0.18666186794306575,0.08569956283006103,0,2.178095917632732,834,3864340461
Split selection and independent inference,0.006863946787135784,0.12463499262894746,1,0.05507238892026522,834,3864340461
Same data selection and inference,-0.18356737751979102,0.07450367589052088,0,2.4638700752098908,835,2554242797
Split selection and independent inference,0.13837297287081618,0.11939829552089339,1,1.158919164357773,835,2554242797
Same data selection and inference,-0.16281086970066724,0.0888099694276443,1,1.833249923966175,836,1952542775
Split selection and independent inference,-0.016637924199692854,0.11072190745356349,1,0.15026768037455246,836,1952542775
Same data selection and inference,-0.14810586250617253,0.08754088005075399,1,1.6918479962767623,837,2199691695
Split selection and independent inference,-0.1914289866057794,0.11922902932540987,1,1.6055568655458508,837,2199691695
Same data selection and inference,0.17761712492118392,0.08019855395443419,0,2.2147173005400984,838,3399744957
Split selection and independent inference,-0.028936133683643925,0.11513453037152975,1,0.2513245469475524,838,3399744957
Same data selection and inference,-0.15707166357782273,0.07966836320648873,0,1.9715688543859746,839,1635771732
Split selection and independent inference,0.19937904081437188,0.11404571774930419,1,1.7482378536355725,839,1635771732
Same data selection and inference,0.15047405809751785,0.08681783359453285,1,1.73321599799737,840,658706832
Split selection and independent inference,-0.051206616880911306,0.11477347411068427,1,0.4461537587642342,840,658706832
Same data selection and inference,-0.19077639683940842,0.08481307539116993,0,2.2493748276373733,841,1206536792
Split selection and independent inference,-0.09736674658780733,0.11967864429365144,1,0.8135682615931197,841,1206536792
Same data selection and inference,0.17016100006396198,0.0936013772736488,1,1.8179326524917139,842,2684333341
Split selection and independent inference,-0.03288831514812538,0.13426440716684948,1,0.2449518516642709,842,2684333341
Same data selection and inference,0.16020520830207843,0.09081894696065089,1,1.7640064508949935,843,2646663023
Split selection and independent inference,-0.20885507449192037,0.12568221159127174,1,1.661771159558627,843,2646663023
Same data selection and inference,-0.18678870391288557,0.0835181442612216,0,2.2365044813335686,844,1307884787
Split selection and independent inference,0.07787859851979723,0.12235493452339777,1,0.6364974066894262,844,1307884787
Same data selection and inference,0.15725577752587752,0.08372366051474325,1,1.878271644587084,845,2330993399
Split selection and independent inference,0.08660863437072684,0.13286245248950565,1,0.6518668950324228,845,2330993399
Same data selection and inference,-0.12430087692041741,0.08051346013944503,1,1.543852129881574,846,709975222
Split selection and independent inference,0.01609903012088034,0.1116157727771164,1,0.14423615695452124,846,709975222
Same data selection and inference,0.30633774532911784,0.08459190621112382,0,3.6213599982551816,847,2845403591
Split selection and independent inference,0.31030503936243065,0.12355748215725484,0,2.5114224889068013,847,2845403591
Same data selection and inference,0.16171414967305647,0.08678179411750854,1,1.863457091634731,848,1068634742
Split selection and independent inference,0.01553239291878677,0.11686417282987892,1,0.13290979213447673,848,1068634742
Same data selection and inference,-0.15676667739045136,0.08925140247186196,1,1.7564617815375478,849,3754515837
Split selection and independent inference,-0.1921269780351188,0.13129257634903177,1,1.4633498966793308,849,3754515837
Same data selection and inference,0.17839446908328993,0.08241934492202076,0,2.1644732708331267,850,217203233
Split selection and independent inference,0.09433472823173371,0.12596316273294111,1,0.7489072692763046,850,217203233
Same data selection and inference,0.1952364080396126,0.07706052311348092,0,2.5335463626700716,851,2481364830
Split selection and independent inference,0.22295929319798122,0.12099350084713693,1,1.842737763904094,851,2481364830
Same data selection and inference,0.16723182590690763,0.091011701925359,1,1.8374760868009994,852,3088179559
Split selection and independent inference,-0.01004308226169701,0.1256582921168957,1,0.07992375268282548,852,3088179559
Same data selection and inference,0.16658655771197975,0.08374301048422501,0,1.9892592438309855,853,2606439935
Split selection and independent inference,0.0030852282248407716,0.12197034533419109,1,0.02529490439981489,853,2606439935
Same data selection and inference,0.202756853493928,0.08642516169785154,0,2.3460396198364113,854,801543409
Split selection and independent inference,0.19600613246732876,0.1298956740239501,1,1.50895042456294,854,801543409
Same data selection and inference,-0.16274133783261313,0.08232479969445079,0,1.9768203316209576,855,624196964
Split selection and independent inference,-0.035804817089958425,0.11281397238966315,1,0.31737927786362685,855,624196964
Same data selection and inference,0.18948500101408675,0.08799975555322999,0,2.153244629179334,856,1830897740
Split selection and independent inference,0.14985990032956617,0.12313387778381056,1,1.2170484924764506,856,1830897740
Same data selection and inference,-0.15971627067255267,0.0842112808908549,1,1.896613719479683,857,275944708
Split selection and independent inference,0.15286254653815093,0.12752540163714485,1,1.1986831217603162,857,275944708
Same data selection and inference,0.1529116832539592,0.08219527016956804,1,1.8603465009422548,858,4177601863
Split selection and independent inference,0.12454258616260327,0.12585998678947535,1,0.989532808158675,858,4177601863
Same data selection and inference,-0.12484192226848008,0.08556866633284145,1,1.4589677228680316,859,2807527716
Split selection and independent inference,0.15096064970015596,0.12842551742522282,1,1.1754723884064122,859,2807527716
Same data selection and inference,-0.24506940161954163,0.08459439948511115,0,2.896993218359267,860,61584909
Split selection and independent inference,-0.11611454062248562,0.12298204185554329,1,0.9441585037177677,860,61584909
Same data selection and inference,-0.15681476765305422,0.09032687305001263,1,1.7360809951455778,861,1966232369
Split selection and independent inference,-0.016713819671668993,0.11814955359834083,1,0.14146324859160284,861,1966232369
Same data selection and inference,-0.20175965907009483,0.07741749596010425,0,2.6061248373890593,862,3370670510
Split selection and independent inference,-0.03877110899392298,0.12214036332427251,1,0.31743076521713715,862,3370670510
Same data selection and inference,0.25927688931374765,0.08147524586633945,0,3.1822780840587175,863,3495353666
Split selection and independent inference,0.23252212954794582,0.10768704920601488,0,2.1592394931642183,863,3495353666
Same data selection and inference,-0.1797006162080395,0.08603716963576546,0,2.088639328429725,864,2216022936
Split selection and independent inference,-0.13594603704316055,0.12070931088762658,1,1.126226602102952,864,2216022936
Same data selection and inference,0.1629791656527462,0.09073098705527004,1,1.7962900100873496,865,3176477950
Split selection and independent inference,-0.03655818076486864,0.13046098500668407,1,0.2802230932335488,865,3176477950
Same data selection and inference,-0.16523123127634878,0.0902938976431398,1,1.8299268897370766,866,647678440
Split selection and independent inference,-0.08540150761549559,0.13847735462818905,1,0.6167182197031289,866,647678440
Same data selection and inference,-0.18135857355854684,0.08647004901640234,0,2.097357126791327,867,1658895840
Split selection and independent inference,0.06858364097087097,0.12837606936083426,1,0.534240075368711,867,1658895840
Same data selection and inference,-0.2975218915998174,0.08939901499737253,0,3.3280220325532857,868,1773407326
Split selection and independent inference,-0.23320112615265393,0.13001987924319314,1,1.7935805471443904,868,1773407326
Same data selection and inference,-0.21686064575912115,0.09482789144541982,0,2.286886721339152,869,3620819095
Split selection and independent inference,0.1439339072408105,0.13200556221840276,1,1.0903624424755098,869,3620819095
Same data selection and inference,-0.1926880097660966,0.09090294872790655,0,2.1197113235881506,870,3199041047
Split selection and independent inference,0.23551594821322838,0.11850337506274503,0,1.9874197514503504,870,3199041047
Same data selection and inference,0.23121325716818936,0.08998926480564612,0,2.569342661789171,871,2159932319
Split selection and independent inference,-0.10370745486193311,0.11109255566410806,1,0.9335229911848996,871,2159932319
Same data selection and inference,0.11483583067378009,0.08492974158944991,1,1.3521273999501389,872,3112388024
Split selection and independent inference,-0.056969694213851015,0.11887270972417781,1,0.47924956321798906,872,3112388024
Same data selection and inference,-0.2161006792323988,0.08899218166278991,0,2.4283108380379943,873,3634987294
Split selection and independent inference,0.05501960997803661,0.12661367300214801,1,0.43454714387049803,873,3634987294
Same data selection and inference,0.2631394646695635,0.0853113842836196,0,3.084458972025943,874,2337845529
Split selection and independent inference,0.11772925148792511,0.11935884241288472,1,0.9863471286080125,874,2337845529
Same data selection and inference,0.1521558361205974,0.07931276956837299,1,1.9184279775960762,875,473808214
Split selection and independent inference,-0.25951482815163984,0.11893851839458996,0,2.181924171029897,875,473808214
Same data selection and inference,-0.29069176325593465,0.08358579033704819,0,3.477765324509826,876,101446887
Split selection and independent inference,-0.28956492474425316,0.12375789432867226,0,2.3397693239288304,876,101446887
Same data selection and inference,0.2090232961029018,0.08462065524822089,0,2.4701214554503985,877,3763069111
Split selection and independent inference,0.1837321572697574,0.125785642867379,1,1.4606766963338875,877,3763069111
Same data selection and inference,-0.23680380735745232,0.08146705003709072,0,2.9067433674060754,878,599901702
Split selection and independent inference,0.04989873771020958,0.1205398244765052,1,0.4139605970633838,878,599901702
Same data selection and inference,0.22004205573983854,0.08117140874322024,0,2.710832042301069,879,3888191057
Split selection and independent inference,0.009125101427898399,0.11397372085744804,1,0.08006320544111713,879,3888191057
Same data selection and inference,0.15509464447861912,0.0836920238930688,1,1.8531592051923569,880,3759326606
Split selection and independent inference,-0.050699143355071065,0.12495598317863767,1,0.4057360205200525,880,3759326606
Same data selection and inference,-0.2373546741019253,0.07470818236772798,0,3.177090735973472,881,1851578501
Split selection and independent inference,-0.0383230580628029,0.1041755537143038,1,0.36786997233441115,881,1851578501
Same data selection and inference,0.1650727983569875,0.08457847263463154,1,1.9517117443120708,882,603874285
Split selection and independent inference,-0.061265206715384705,0.11878670484402744,1,0.5157581127940944,882,603874285
Same data selection and inference,0.19878602136619655,0.08705156274688489,0,2.2835433976549724,883,3204292512
Split selection and independent inference,-0.06887238156894944,0.11542625454375165,1,0.5966786485551584,883,3204292512
Same data selection and inference,0.2762688767039221,0.08473138844856115,0,3.260525783448477,884,453818525
Split selection and independent inference,0.13482025427499722,0.12058116197034567,1,1.118087204269547,884,453818525
Same data selection and inference,-0.1927651121912626,0.08625866477921326,0,2.234733318498056,885,2247399330
Split selection and independent inference,-0.11357667902313986,0.12099499384010103,1,0.9386890764524959,885,2247399330
Same data selection and inference,-0.16471241420277627,0.0901999395681727,1,1.8260812035055456,886,1081885666
Split selection and independent inference,0.058686997341290896,0.1306989460115398,1,0.44902425866624235,886,1081885666
Same data selection and inference,0.19576461189808794,0.07797313427484599,0,2.51066747179921,887,2967240432
Split selection and independent inference,-0.03775830342839258,0.11257367898465064,1,0.33540969584498437,887,2967240432
Same data selection and inference,0.15602590076909925,0.07807855146359116,0,1.998319613317311,888,87504060
Split selection and independent inference,0.0440929746290545,0.10963896550465466,1,0.4021651830268552,888,87504060
Same data selection and inference,-0.1942397605107791,0.0887974608551238,0,2.187447238245789,889,242400937
Split selection and independent inference,-0.04453386550975458,0.13501774443928236,1,0.32983713136891807,889,242400937
Same data selection and inference,0.22836142059204487,0.09048307282343666,0,2.523802667905144,890,2040700037
Split selection and independent inference,0.015416688900003146,0.132945286943127,1,0.11596265843254971,890,2040700037
Same data selection and inference,-0.1960576189243028,0.09076452073380739,0,2.160068905109929,891,246513025
Split selection and independent inference,0.04123590467527222,0.12191979907760889,1,0.33822156029820244,891,246513025
Same data selection and inference,0.12473773024336236,0.08547766203973584,1,1.4593020827520502,892,3714460500
Split selection and independent inference,0.07311900264189593,0.12250795573632697,1,0.5968510551206115,892,3714460500
Same data selection and inference,0.16903825525703675,0.08514891532398873,0,1.9852073818421754,893,4188308161
Split selection and independent inference,-0.0851048183049537,0.11360654580671826,1,0.7491189675790751,893,4188308161
Same data selection and inference,0.15095274709917533,0.08403618017743798,1,1.7962828246172842,894,1199774666
Split selection and independent inference,0.02754726845894077,0.11377891554830472,1,0.24211224308290763,894,1199774666
Same data selection and inference,-0.23557396487151575,0.08294390244657984,0,2.8401601314001055,895,3286604589
Split selection and independent inference,0.11148761594058615,0.12528192378065106,1,0.8898938695719857,895,3286604589
Same data selection and inference,0.25834617963916806,0.08088515917070133,0,3.1939874049570722,896,1095496172
Split selection and independent inference,0.26467919991172206,0.11978984085162353,0,2.2095296064343577,896,1095496172
Same data selection and inference,-0.15873588202098288,0.09086592014022277,1,1.7469242789378496,897,78785949
Split selection and independent inference,-0.09655360367400957,0.12813742507684459,1,0.7535160287176518,897,78785949
Same data selection and inference,-0.20393145286845815,0.08023638024887415,0,2.541633262067797,898,1592665753
Split selection and independent inference,-0.03807764945654642,0.1114426431555017,1,0.34167934623925506,898,1592665753
Same data selection and inference,0.23144386932996508,0.09141015049187959,0,2.531927450994902,899,2821129092
Split selection and independent inference,0.19070872884062914,0.1348762529362942,1,1.4139533438158767,899,2821129092
Same data selection and inference,0.19682511588648327,0.08482561202744533,0,2.320350082741525,900,1745154744
Split selection and independent inference,0.07017486472007299,0.11750538196128295,1,0.597205536876558,900,1745154744
Same data selection and inference,0.14963705472378086,0.07734629318525559,1,1.9346376996422883,901,1466848372
Split selection and independent inference,0.10972400679686148,0.1153233972600087,1,0.9514461887510752,901,1466848372
Same data selection and inference,-0.13483930029477792,0.0776474526678159,1,1.736557937987159,902,3517875040
Split selection and independent inference,-0.07450485899780485,0.10811965341144537,1,0.6890963543351304,902,3517875040
Same data selection and inference,-0.18129131319659642,0.07776913366971992,0,2.3311473928271846,903,1147137388
Split selection and independent inference,-0.07386472733792568,0.12407926158435321,1,0.5953027636911747,903,1147137388
Same data selection and inference,-0.16988363937366163,0.08239536120476548,0,2.0618107244104915,904,3684465184
Split selection and independent inference,-0.035679484410118686,0.11350799663827764,1,0.31433454440941744,904,3684465184
